InvoiceDate,CustomerID,TotalAmount,Quantity,InvoiceNo,Country,Cluster
2022-12-06 12:41:00,17860.0,252.8,104,1,United Kingdom,0
2022-12-06 12:44:00,13155.0,379.7,168,1,United Kingdom,1
2022-12-06 12:47:00,15028.0,126.97,99,1,United Kingdom,1
2022-12-06 12:52:00,16919.0,198.35,73,1,United Kingdom,1
2022-12-06 12:55:00,17019.0,358.82,223,1,United Kingdom,1
2022-12-06 12:55:00,17259.0,381.64,275,1,United Kingdom,1
2022-12-06 12:59:00,16722.0,162.6,166,1,United Kingdom,1
2022-12-06 13:01:00,15882.0,168.52,92,1,United Kingdom,0
2022-12-06 13:06:00,14911.0,421.35,377,1,EIRE,1
2022-12-06 13:13:00,14667.0,410.76,324,1,United Kingdom,1
2022-12-06 13:13:00,16710.0,375.47,197,1,United Kingdom,1
2022-12-06 13:21:00,15984.0,122.7,56,1,United Kingdom,1
2022-12-06 13:22:00,14487.0,74.10000000000001,33,1,United Kingdom,1
2022-12-06 13:32:00,14911.0,20.85,3,1,EIRE,1
2022-12-06 13:34:00,13468.0,222.18,84,1,United Kingdom,1
2022-12-06 13:35:00,17682.0,391.5,210,1,United Kingdom,1
2022-12-06 13:41:00,17757.0,149.0,60,1,United Kingdom,1
2022-12-06 13:47:00,16658.0,53.94,26,1,United Kingdom,0
2022-12-06 13:53:00,16550.0,554.66,257,1,United Kingdom,1
2022-12-06 13:58:00,17068.0,166.15,80,1,United Kingdom,1
2022-12-06 13:59:00,13089.0,219.39999999999998,112,1,United Kingdom,1
2022-12-06 14:00:00,13089.0,81.17999999999999,54,1,United Kingdom,1
2022-12-06 14:05:00,15356.0,150.22,80,1,United Kingdom,1
2022-12-06 14:08:00,17223.0,216.34,58,1,United Kingdom,0
2022-12-06 14:19:00,16817.0,199.20000000000002,128,1,United Kingdom,1
2022-12-06 14:31:00,13030.0,382.89,201,1,United Kingdom,1
2022-12-06 14:36:00,17191.0,378.26,252,1,United Kingdom,1
2022-12-06 14:43:00,17191.0,30.45,21,1,United Kingdom,1
2022-12-06 14:46:00,17191.0,56.85,38,1,United Kingdom,1
2022-12-06 14:51:00,17841.0,279.19,102,1,United Kingdom,1
2022-12-06 14:55:00,15502.0,73.1,26,1,United Kingdom,1
2022-12-06 15:00:00,15194.0,257.36,207,1,United Kingdom,1
2022-12-06 15:09:00,16654.0,227.4,63,1,United Kingdom,0
2022-12-06 15:13:00,17884.0,137.11,66,1,United Kingdom,1
2022-12-06 15:14:00,13495.0,235.6,128,1,United Kingdom,1
2022-12-06 15:18:00,17519.0,335.3,184,1,United Kingdom,1
2022-12-06 15:25:00,17218.0,250.04,126,1,United Kingdom,1
2022-12-06 15:27:00,17812.0,217.54999999999998,144,1,United Kingdom,1
2022-12-06 15:34:00,14215.0,166.0,104,1,United Kingdom,1
2022-12-06 15:35:00,15602.0,32.550000000000004,9,1,United Kingdom,1
2022-12-06 15:38:00,17320.0,336.72,190,1,United Kingdom,1
2022-12-06 15:54:00,12748.0,82.12,119,1,United Kingdom,1
2022-12-06 16:36:00,12913.0,13.52,8,1,United Kingdom,1
2022-12-06 16:58:00,17920.0,221.5,82,1,United Kingdom,1
2022-12-06 17:16:00,17869.0,169.32,55,1,United Kingdom,1
2022-12-06 17:26:00,13564.0,489.6,232,1,United Kingdom,0
2022-12-07 09:13:00,18055.0,521.33,195,1,United Kingdom,1
2022-12-07 09:21:00,13963.0,151.3,54,1,United Kingdom,0
2022-12-07 09:23:00,17450.0,39.599999999999994,6,1,United Kingdom,1
2022-12-07 09:51:00,17511.0,17.700000000000003,6,1,United Kingdom,1
2022-12-07 09:55:00,17091.0,243.05,77,1,United Kingdom,1
2022-12-07 09:57:00,17470.0,178.4,112,1,United Kingdom,1
2022-12-07 10:06:00,17228.0,172.65,89,1,United Kingdom,1
2022-12-07 10:08:00,12681.0,544.22,395,1,France,1
2022-12-07 10:14:00,14907.0,463.12,185,1,United Kingdom,1
2022-12-07 10:32:00,17735.0,390.85,203,1,United Kingdom,1
2022-12-07 10:36:00,12567.0,307.91,155,1,France,1
2022-12-07 10:36:00,16059.0,118.25,51,1,United Kingdom,1
2022-12-07 10:47:00,15018.0,60.25,17,1,United Kingdom,1
2022-12-07 10:51:00,14344.0,17.85,3,1,United Kingdom,1
2022-12-07 11:11:00,12971.0,111.54,126,1,United Kingdom,1
2022-12-07 11:30:00,14733.0,329.32,206,1,United Kingdom,1
2022-12-07 11:33:00,17017.0,409.79999999999995,356,1,United Kingdom,1
2022-12-07 11:45:00,14176.0,159.55,61,1,United Kingdom,0
2022-12-07 11:49:00,15353.0,184.75,101,1,United Kingdom,0
2022-12-07 11:59:00,18119.0,125.02,103,1,United Kingdom,0
2022-12-07 12:18:00,17491.0,66.60000000000001,60,1,United Kingdom,1
2022-12-07 12:21:00,14282.0,220.0,120,1,United Kingdom,1
2022-12-07 12:28:00,12647.0,246.2,114,1,Germany,1
2022-12-07 12:29:00,13569.0,118.32,44,1,United Kingdom,1
2022-12-07 12:37:00,14135.0,319.0,80,1,United Kingdom,1
2022-12-07 12:37:00,17954.0,19.9,2,1,United Kingdom,1
2022-12-07 12:43:00,17287.0,108.78,62,1,United Kingdom,1
2022-12-07 12:49:00,14673.0,297.89,177,1,United Kingdom,1
2022-12-07 13:01:00,13488.0,629.64,304,1,United Kingdom,1
2022-12-07 13:13:00,16221.0,115.74000000000001,48,1,United Kingdom,1
2022-12-07 13:16:00,15002.0,395.0,176,1,United Kingdom,1
2022-12-07 13:18:00,15965.0,156.19,74,1,United Kingdom,1
2022-12-07 13:20:00,15024.0,400.17,220,1,United Kingdom,1
2022-12-07 13:22:00,17675.0,180.8,68,1,United Kingdom,1
2022-12-07 13:28:00,13769.0,143.10000000000002,58,1,United Kingdom,1
2022-12-07 13:29:00,16904.0,251.4,103,1,United Kingdom,1
2022-12-07 13:30:00,15898.0,139.0,20,1,United Kingdom,1
2022-12-07 13:30:00,16904.0,15.9,2,1,United Kingdom,1
2022-12-07 13:45:00,16086.0,177.26,76,1,United Kingdom,1
2022-12-07 13:50:00,15061.0,122.32000000000001,280,1,United Kingdom,1
2022-12-07 13:53:00,13786.0,148.8,104,1,United Kingdom,0
2022-12-07 14:00:00,13880.0,97.8,54,1,United Kingdom,1
2022-12-07 14:30:00,13173.0,165.94,114,1,United Kingdom,1
2022-12-07 14:31:00,15858.0,383.93,199,1,United Kingdom,1
2022-12-07 14:41:00,12748.0,306.84000000000003,171,1,United Kingdom,1
2022-12-07 14:57:00,12347.0,585.19,283,1,Iceland,1
2022-12-07 14:57:00,15180.0,87.5,36,1,United Kingdom,0
2022-12-07 14:58:00,14739.0,85.08,84,1,United Kingdom,1
2022-12-07 15:02:00,16293.0,277.95,141,1,United Kingdom,1
2022-12-07 15:03:00,17419.0,356.87,191,1,United Kingdom,1
2022-12-07 15:04:00,17419.0,17.4,12,1,United Kingdom,1
2022-12-07 15:15:00,16775.0,231.9,62,1,United Kingdom,1
2022-12-07 15:18:00,16306.0,15.0,12,1,United Kingdom,0
2022-12-07 15:20:00,16950.0,40.8,16,1,United Kingdom,1
2022-12-07 15:39:00,17591.0,355.6,129,1,United Kingdom,1
2022-12-07 15:48:00,12839.0,358.06,262,1,United Kingdom,1
2022-12-07 15:48:00,13807.0,112.6,36,1,United Kingdom,0
2022-12-07 15:48:00,16125.0,244.35000000000002,112,1,United Kingdom,0
2022-12-07 15:54:00,17897.0,188.83,82,1,United Kingdom,0
2022-12-07 16:20:00,15081.0,111.15,57,1,United Kingdom,1
2022-12-07 17:19:00,16365.0,38.1,5,1,United Kingdom,1
2022-12-08 08:43:00,14821.0,48.800000000000004,20,1,United Kingdom,0
2022-12-08 08:58:00,16863.0,164.25,105,1,United Kingdom,1
2022-12-08 09:07:00,13078.0,86.95,31,1,United Kingdom,1
2022-12-08 09:20:00,13267.0,251.95,139,1,United Kingdom,1
2022-12-08 09:30:00,13050.0,328.01,182,1,United Kingdom,1
2022-12-08 09:49:00,12709.0,86.5,66,1,Germany,1
2022-12-08 09:51:00,15628.0,319.18,250,1,United Kingdom,1
2022-12-08 09:53:00,12386.0,144.3,82,1,Australia,0
2022-12-08 09:56:00,16779.0,96.15,49,1,United Kingdom,1
2022-12-08 10:11:00,13329.0,119.7,145,1,United Kingdom,1
2022-12-08 10:11:00,13599.0,206.04,157,1,United Kingdom,1
2022-12-08 10:13:00,13599.0,54.599999999999994,36,1,United Kingdom,1
2022-12-08 10:14:00,12921.0,365.4,240,1,United Kingdom,1
2022-12-08 10:21:00,18077.0,204.87,171,1,United Kingdom,1
2022-12-08 10:35:00,17406.0,266.1,150,1,United Kingdom,0
2022-12-08 10:36:00,15750.0,301.52,288,1,United Kingdom,1
2022-12-08 10:38:00,13983.0,222.56,196,1,United Kingdom,1
2022-12-08 10:39:00,13842.0,310.57,163,1,United Kingdom,1
2022-12-08 10:40:00,14796.0,491.21,338,1,United Kingdom,1
2022-12-08 10:45:00,12441.0,173.55,121,1,France,0
2022-12-08 10:46:00,14901.0,158.25,63,1,United Kingdom,1
2022-12-08 10:51:00,18229.0,30.0,8,1,United Kingdom,1
2022-12-08 10:53:00,14032.0,249.62,160,1,United Kingdom,1
2022-12-08 11:02:00,17706.0,439.03000000000003,209,2,United Kingdom,1
2022-12-08 11:04:00,17706.0,38.8,16,1,United Kingdom,1
2022-12-08 11:16:00,16081.0,157.6,53,1,United Kingdom,1
2022-12-08 11:31:00,16525.0,82.4,44,1,United Kingdom,1
2022-12-08 11:38:00,17975.0,151.5,58,1,United Kingdom,1
2022-12-08 11:41:00,16122.0,105.72,118,1,United Kingdom,1
2022-12-08 11:42:00,13126.0,203.64000000000001,108,1,United Kingdom,1
2022-12-08 11:42:00,15973.0,34.4,16,1,United Kingdom,0
2022-12-08 11:43:00,13126.0,19.799999999999997,12,1,United Kingdom,1
2022-12-08 12:01:00,16558.0,376.95,208,1,United Kingdom,1
2022-12-08 12:06:00,16893.0,145.93,62,1,United Kingdom,0
2022-12-08 12:08:00,14606.0,215.88,81,1,United Kingdom,1
2022-12-08 12:11:00,15750.0,39.0,20,1,United Kingdom,1
2022-12-08 12:17:00,15021.0,205.64000000000001,94,1,United Kingdom,1
2022-12-08 12:24:00,15529.0,242.56,158,1,United Kingdom,1
2022-12-08 12:29:00,15498.0,109.88000000000001,116,1,United Kingdom,1
2022-12-08 12:35:00,18043.0,316.46,172,1,United Kingdom,1
2022-12-08 12:36:00,16016.0,382.27,146,1,United Kingdom,1
2022-12-08 12:40:00,14060.0,23.400000000000002,36,1,United Kingdom,1
2022-12-08 12:41:00,17722.0,679.74,509,1,United Kingdom,1
2022-12-08 12:45:00,17324.0,29.549999999999997,25,1,United Kingdom,1
2022-12-08 12:46:00,17341.0,513.6,291,1,United Kingdom,1
2022-12-08 12:49:00,14051.0,264.32,148,1,United Kingdom,1
2022-12-08 12:56:00,16385.0,148.23000000000002,70,1,United Kingdom,1
2022-12-08 12:57:00,15032.0,106.75,55,1,United Kingdom,0
2022-12-08 13:01:00,16713.0,414.43,189,1,United Kingdom,1
2022-12-08 13:03:00,17213.0,312.90000000000003,92,1,United Kingdom,1
2022-12-08 13:03:00,18061.0,80.80000000000001,20,1,United Kingdom,1
2022-12-08 13:07:00,15916.0,142.95,55,1,United Kingdom,1
2022-12-08 13:08:00,12748.0,69.78999999999999,75,1,United Kingdom,1
2022-12-08 13:11:00,13455.0,528.44,176,1,United Kingdom,1
2022-12-08 13:17:00,12748.0,130.64,116,1,United Kingdom,1
2022-12-08 13:21:00,13113.0,130.27,79,1,United Kingdom,1
2022-12-08 13:23:00,15311.0,72.77,33,1,United Kingdom,1
2022-12-08 13:28:00,14217.0,118.3,26,1,United Kingdom,1
2022-12-08 13:30:00,15032.0,23.85,3,1,United Kingdom,0
2022-12-08 13:38:00,18259.0,61.900000000000006,20,1,United Kingdom,1
2022-12-08 13:49:00,17676.0,300.7,158,1,United Kingdom,1
2022-12-08 13:51:00,16679.0,27.75,5,1,United Kingdom,0
2022-12-08 13:53:00,12766.0,921.59,412,1,Portugal,1
2022-12-08 13:53:00,18269.0,168.6,76,1,United Kingdom,0
2022-12-08 13:55:00,15298.0,346.6,226,1,United Kingdom,1
2022-12-08 14:22:00,13523.0,510.7,350,1,United Kingdom,1
2022-12-08 14:36:00,15005.0,222.5,118,1,United Kingdom,1
2022-12-08 14:38:00,15581.0,221.94,80,1,United Kingdom,1
2022-12-08 14:43:00,15680.0,478.89,331,1,United Kingdom,1
2022-12-08 14:46:00,13649.0,114.4,55,1,United Kingdom,0
2022-12-08 14:46:00,15498.0,240.8,184,1,United Kingdom,1
2022-12-08 14:50:00,17894.0,106.77000000000001,39,1,United Kingdom,1
2022-12-08 14:59:00,13077.0,187.36,267,1,United Kingdom,1
2022-12-08 15:03:00,13531.0,305.45,103,1,United Kingdom,0
2022-12-08 15:12:00,13140.0,159.51,75,1,United Kingdom,1
2022-12-08 15:16:00,15713.0,171.15,59,1,United Kingdom,0
2022-12-08 15:17:00,17999.0,190.34,94,1,United Kingdom,1
2022-12-08 15:23:00,17690.0,71.4,12,1,United Kingdom,1
2022-12-08 15:25:00,15347.0,81.60000000000001,34,1,United Kingdom,0
2022-12-08 15:33:00,14766.0,82.30000000000001,34,1,United Kingdom,1
2022-12-08 15:38:00,16722.0,318.84,316,1,United Kingdom,1
2022-12-08 15:39:00,13758.0,86.39999999999999,48,1,United Kingdom,1
2022-12-08 15:56:00,17340.0,1191.39,1005,1,United Kingdom,1
2022-12-08 15:58:00,13984.0,93.6,96,1,United Kingdom,1
2022-12-08 15:59:00,15996.0,263.25,95,1,United Kingdom,1
2022-12-08 16:11:00,14030.0,215.55,93,1,United Kingdom,1
2022-12-08 16:18:00,16596.0,120.65,47,1,United Kingdom,1
2022-12-08 16:21:00,12971.0,111.53,71,1,United Kingdom,1
2022-12-08 16:29:00,14030.0,5.95,1,1,United Kingdom,1
2022-12-08 16:34:00,16011.0,237.95,125,1,United Kingdom,1
2022-12-08 16:34:00,16700.0,336.94,238,1,United Kingdom,1
2022-12-08 16:45:00,17655.0,109.4,176,1,United Kingdom,1
2022-12-08 16:48:00,16717.0,307.25,75,1,United Kingdom,1
2022-12-08 16:49:00,12433.0,1343.68,1404,1,Norway,1
2022-12-08 17:20:00,12748.0,167.09,123,1,United Kingdom,1
2022-12-09 08:34:00,14243.0,165.9,44,1,United Kingdom,1
2022-12-09 09:14:00,12963.0,315.4,148,1,United Kingdom,1
2022-12-09 09:25:00,15079.0,60.35000000000001,13,1,United Kingdom,0
2022-12-09 09:27:00,14437.0,63.0,60,1,United Kingdom,0
2022-12-09 09:30:00,15694.0,45.45,15,1,United Kingdom,1
2022-12-09 09:34:00,12942.0,258.75,69,1,United Kingdom,1
2022-12-09 09:49:00,15660.0,164.3,98,1,United Kingdom,1
2022-12-09 10:04:00,13319.0,417.95,153,1,United Kingdom,1
2022-12-09 10:04:00,15358.0,624.55,476,2,United Kingdom,1
2022-12-09 10:05:00,13319.0,88.8,36,1,United Kingdom,1
2022-12-09 10:13:00,12481.0,159.38,85,1,Germany,1
2022-12-09 10:16:00,12621.0,241.10999999999999,161,1,Germany,1
2022-12-09 10:30:00,14299.0,68.4,32,1,United Kingdom,1
2022-12-09 10:33:00,18071.0,258.95,157,1,United Kingdom,0
2022-12-09 10:37:00,12683.0,213.88,107,1,France,1
2022-12-09 10:42:00,17377.0,180.4,57,1,United Kingdom,1
2022-12-09 10:45:00,15983.0,236.78,163,1,United Kingdom,1
2022-12-09 10:55:00,12797.0,254.03,118,1,Portugal,0
2022-12-09 11:28:00,16782.0,269.7,77,1,United Kingdom,1
2022-12-09 11:30:00,13369.0,258.28000000000003,148,1,United Kingdom,0
2022-12-09 11:31:00,12494.0,57.6,9,1,France,1
2022-12-09 11:39:00,12712.0,176.10000000000002,64,1,Germany,1
2022-12-09 11:48:00,14932.0,313.53,79,1,Channel Islands,0
2022-12-09 12:05:00,12429.0,164.70000000000002,70,1,Denmark,1
2022-12-09 12:16:00,14355.0,174.4,92,1,United Kingdom,0
2022-12-09 12:17:00,12683.0,759.2,552,1,France,1
2022-12-09 12:17:00,14911.0,510.65000000000003,225,1,EIRE,1
2022-12-09 12:20:00,17526.0,95.4,28,1,United Kingdom,1
2022-12-09 12:24:00,14896.0,257.22,184,1,United Kingdom,0
2022-12-09 12:32:00,14527.0,224.38,48,1,United Kingdom,1
2022-12-09 12:37:00,17062.0,114.79,95,1,United Kingdom,0
2022-12-09 12:49:00,13240.0,224.07,131,1,United Kingdom,1
2022-12-09 12:49:00,14440.0,180.60000000000002,72,1,United Kingdom,1
2022-12-09 12:59:00,14479.0,174.4,58,1,United Kingdom,0
2022-12-09 13:03:00,16065.0,372.09,231,1,United Kingdom,0
2022-12-09 13:05:00,17430.0,112.6,60,1,United Kingdom,1
2022-12-09 13:08:00,16520.0,325.76,217,1,United Kingdom,0
2022-12-09 13:14:00,15945.0,13.6,16,1,United Kingdom,0
2022-12-09 13:21:00,12748.0,18.4,8,1,United Kingdom,1
2022-12-09 13:22:00,12748.0,15.9,2,1,United Kingdom,1
2022-12-09 13:24:00,18041.0,205.35,154,1,United Kingdom,1
2022-12-09 13:34:00,15856.0,185.8,177,1,United Kingdom,1
2022-12-09 13:34:00,17198.0,198.65,114,1,United Kingdom,1
2022-12-09 13:38:00,13102.0,176.42,138,1,United Kingdom,1
2022-12-09 13:47:00,15271.0,111.75,78,1,United Kingdom,1
2022-12-09 13:57:00,13982.0,347.0,176,1,United Kingdom,1
2022-12-09 13:59:00,15288.0,165.65,66,1,United Kingdom,1
2022-12-09 14:05:00,17978.0,145.4,67,1,United Kingdom,0
2022-12-09 14:08:00,16519.0,52.699999999999996,20,1,United Kingdom,1
2022-12-09 14:08:00,16795.0,414.88,239,1,United Kingdom,0
2022-12-09 14:10:00,17816.0,16.21,16,1,United Kingdom,1
2022-12-09 14:15:00,15311.0,94.76,61,1,United Kingdom,1
2022-12-09 14:19:00,14667.0,522.9,309,1,United Kingdom,1
2022-12-09 14:25:00,16255.0,374.25,173,1,United Kingdom,1
2022-12-09 14:27:00,17671.0,394.18,190,1,United Kingdom,1
2022-12-09 14:28:00,17646.0,140.6,92,1,United Kingdom,0
2022-12-09 14:44:00,12872.0,378.53000000000003,203,1,United Kingdom,0
2022-12-09 14:44:00,17339.0,60.0,16,1,United Kingdom,0
2022-12-09 14:49:00,12682.0,506.25,315,1,France,1
2022-12-09 14:50:00,13117.0,186.03,85,1,United Kingdom,1
2022-12-09 14:55:00,17097.0,174.72,67,1,Spain,1
2022-12-09 14:56:00,15192.0,315.0,196,1,United Kingdom,0
2022-12-09 15:16:00,17950.0,190.35,129,1,United Kingdom,1
2022-12-09 15:20:00,17950.0,72.82000000000001,57,1,United Kingdom,1
2022-12-09 15:21:00,12826.0,155.0,80,1,United Kingdom,1
2022-12-09 15:23:00,17456.0,249.86,222,1,United Kingdom,0
2022-12-09 15:29:00,15811.0,289.85,95,1,United Kingdom,1
2022-12-09 15:32:00,13327.0,320.40000000000003,148,1,United Kingdom,1
2022-12-09 15:33:00,13327.0,60.0,36,1,United Kingdom,1
2022-12-09 15:46:00,18225.0,30.0,16,1,United Kingdom,1
2022-12-09 15:50:00,17838.0,218.4,78,1,United Kingdom,1
2022-12-09 16:08:00,15211.0,383.07,117,1,United Kingdom,1
2022-12-09 16:10:00,15596.0,402.32,168,1,United Kingdom,1
2022-12-09 16:11:00,13090.0,15.0,1,1,United Kingdom,1
2022-12-09 16:28:00,16163.0,50.1,18,1,United Kingdom,0
2022-12-09 16:52:00,16907.0,116.02,44,1,United Kingdom,1
2022-12-09 16:53:00,15555.0,446.95,162,1,United Kingdom,1
2022-12-09 16:57:00,17576.0,119.65,57,1,United Kingdom,1
2022-12-09 17:27:00,17841.0,210.35,108,1,United Kingdom,1
2022-12-09 17:34:00,14031.0,19.5,10,1,United Kingdom,1
2022-12-09 18:09:00,17965.0,119.45,48,1,United Kingdom,1
2022-12-09 18:58:00,14713.0,196.95,85,1,United Kingdom,1
2022-12-09 19:23:00,14702.0,318.7,167,1,United Kingdom,1
2022-12-09 19:28:00,13230.0,93.45,33,1,United Kingdom,1
2022-12-09 19:32:00,13969.0,317.59000000000003,133,1,United Kingdom,1
2022-12-09 20:01:00,17530.0,300.64,194,1,United Kingdom,1
2022-12-10 09:33:00,15805.0,224.4,152,1,United Kingdom,1
2022-12-10 09:35:00,12471.0,836.71,653,1,Germany,1
2022-12-10 09:51:00,17696.0,157.9,82,1,United Kingdom,1
2022-12-10 09:52:00,17696.0,17.700000000000003,6,1,United Kingdom,1
2022-12-10 09:53:00,13418.0,301.09999999999997,170,1,United Kingdom,1
2022-12-10 10:08:00,17076.0,151.5,58,1,United Kingdom,1
2022-12-10 10:18:00,17827.0,115.08000000000001,40,1,United Kingdom,1
2022-12-10 10:21:00,16265.0,577.58,264,1,United Kingdom,1
2022-12-10 10:21:00,17880.0,458.92,314,1,United Kingdom,0
2022-12-10 10:22:00,16265.0,109.47999999999999,80,1,United Kingdom,1
2022-12-10 10:26:00,13000.0,201.75,77,1,United Kingdom,0
2022-12-10 10:27:00,16499.0,218.10000000000002,68,1,United Kingdom,0
2022-12-10 10:47:00,17790.0,127.9,56,1,United Kingdom,1
2022-12-10 10:49:00,15061.0,24.0,75,1,United Kingdom,1
2022-12-10 10:52:00,17790.0,0.95,1,1,United Kingdom,1
2022-12-10 10:56:00,12731.0,242.7,202,1,France,1
2022-12-10 10:56:00,14419.0,124.1,55,1,United Kingdom,1
2022-12-10 11:01:00,17827.0,919.8,659,1,United Kingdom,1
2022-12-10 11:02:00,14082.0,182.25,110,1,United Kingdom,0
2022-12-10 11:11:00,17912.0,95.25,57,1,United Kingdom,0
2022-12-10 11:12:00,15723.0,203.1,87,1,United Kingdom,0
2022-12-10 11:19:00,14667.0,274.73,187,1,United Kingdom,1
2022-12-10 11:21:00,13767.0,186.60000000000002,116,1,United Kingdom,1
2022-12-10 11:23:00,16656.0,19.799999999999997,12,1,United Kingdom,0
2022-12-10 11:24:00,12748.0,336.15999999999997,272,1,United Kingdom,1
2022-12-10 11:31:00,17827.0,186.12,36,1,United Kingdom,1
2022-12-10 11:33:00,12748.0,271.47,260,1,United Kingdom,1
2022-12-10 11:39:00,14037.0,111.8,34,1,United Kingdom,0
2022-12-10 11:42:00,12748.0,185.06,104,1,United Kingdom,1
2022-12-10 11:44:00,14256.0,523.86,302,1,United Kingdom,0
2022-12-10 11:47:00,17690.0,138.9,36,1,United Kingdom,1
2022-12-10 11:51:00,14543.0,84.9,14,1,United Kingdom,1
2022-12-10 12:00:00,16062.0,69.06,78,1,United Kingdom,1
2022-12-10 12:14:00,18116.0,139.68,73,1,United Kingdom,1
2022-12-10 12:20:00,18118.0,132.65,59,1,United Kingdom,1
2022-12-10 12:29:00,16019.0,137.5,28,1,United Kingdom,1
2022-12-10 12:33:00,14911.0,944.25,355,1,EIRE,1
2022-12-10 12:42:00,18178.0,300.65000000000003,105,1,United Kingdom,1
2022-12-10 12:44:00,18065.0,228.12,132,1,United Kingdom,1
2022-12-10 12:45:00,18065.0,116.89999999999999,52,1,United Kingdom,1
2022-12-10 12:50:00,12748.0,97.5,78,1,United Kingdom,1
2022-12-10 12:56:00,12748.0,10.29,7,1,United Kingdom,1
2022-12-10 12:58:00,12748.0,1.9,2,1,United Kingdom,1
2022-12-10 13:06:00,13148.0,250.0,166,1,United Kingdom,1
2022-12-10 13:27:00,14667.0,213.26,81,1,United Kingdom,1
2022-12-10 13:29:00,14107.0,363.24,268,1,United Kingdom,1
2022-12-10 13:32:00,15881.0,13.649999999999999,7,1,United Kingdom,0
2022-12-10 13:44:00,15529.0,25.799999999999997,20,1,United Kingdom,1
2022-12-10 13:48:00,12785.0,255.95,129,1,Portugal,0
2022-12-10 13:48:00,16727.0,272.82,177,1,United Kingdom,0
2022-12-10 13:50:00,15514.0,296.92,142,1,United Kingdom,1
2022-12-10 13:58:00,15514.0,236.92,94,1,United Kingdom,1
2022-12-10 14:04:00,15514.0,39.949999999999996,47,1,United Kingdom,1
2022-12-10 14:29:00,13448.0,275.78000000000003,134,1,United Kingdom,1
2022-12-10 14:45:00,13787.0,106.4,56,1,United Kingdom,1
2022-12-10 14:53:00,17865.0,624.69,339,1,United Kingdom,1
2022-12-10 14:54:00,17220.0,317.5,83,1,United Kingdom,1
2022-12-10 15:21:00,16565.0,35.7,6,1,United Kingdom,0
2022-12-10 15:31:00,13798.0,60.7,20,1,United Kingdom,1
2022-12-10 15:45:00,16873.0,1284.74,758,1,United Kingdom,1
2022-12-10 15:49:00,17912.0,9.9,2,1,United Kingdom,0
2022-12-10 15:56:00,14062.0,234.16,418,1,United Kingdom,1
2022-12-10 16:36:00,17757.0,158.0,59,1,United Kingdom,1
2022-12-10 17:14:00,18016.0,156.65,65,1,United Kingdom,1
2022-12-10 17:26:00,14448.0,102.35000000000001,44,1,United Kingdom,1
2022-12-12 10:11:00,17243.0,338.6,102,1,United Kingdom,1
2022-12-12 10:47:00,18109.0,84.05000000000001,23,1,United Kingdom,1
2022-12-12 10:48:00,14800.0,621.51,625,1,United Kingdom,1
2022-12-12 10:57:00,15503.0,147.09,74,1,United Kingdom,0
2022-12-12 11:06:00,16923.0,550.5,218,1,United Kingdom,1
2022-12-12 11:06:00,17251.0,283.28000000000003,110,1,United Kingdom,0
2022-12-12 11:07:00,15570.0,350.24,197,1,United Kingdom,1
2022-12-12 11:17:00,14159.0,193.22,114,1,United Kingdom,1
2022-12-12 11:26:00,14577.0,346.90000000000003,131,1,United Kingdom,1
2022-12-12 11:26:00,17126.0,212.6,88,1,United Kingdom,1
2022-12-12 11:37:00,17218.0,214.24,84,1,United Kingdom,1
2022-12-12 11:44:00,12753.0,348.0,600,1,Japan,1
2022-12-12 11:46:00,17211.0,324.22,196,1,United Kingdom,1
2022-12-12 11:49:00,17236.0,126.28,67,1,United Kingdom,1
2022-12-12 11:54:00,16393.0,106.75,51,1,United Kingdom,1
2022-12-12 12:00:00,17372.0,172.71,128,1,United Kingdom,1
2022-12-12 12:01:00,16367.0,170.91,91,1,United Kingdom,1
2022-12-12 12:08:00,17917.0,110.91,56,1,United Kingdom,1
2022-12-12 12:18:00,16010.0,110.1,46,1,United Kingdom,0
2022-12-12 12:24:00,17085.0,452.99,228,1,United Kingdom,1
2022-12-12 12:26:00,16779.0,152.67000000000002,70,1,United Kingdom,1
2022-12-12 12:34:00,15224.0,11.6,2,1,United Kingdom,0
2022-12-12 12:35:00,13668.0,177.66,66,1,United Kingdom,1
2022-12-12 12:41:00,13715.0,212.08,120,1,United Kingdom,0
2022-12-12 12:44:00,14684.0,168.36,70,1,United Kingdom,1
2022-12-12 12:46:00,17819.0,38.25,3,1,United Kingdom,0
