StockCode,Description,Total_Quantity,Total_Revenue,Total_Orders,Unique_Customers,Avg_Price
22941,CHRISTMAS LIGHTS 10 REINDEER,422,3587.0,197,170,8.5
23126,FELTCRAFT GIRL AMELIE KIT,715,3580.13,239,177,5.044959349593496
20711,JUMBO BAG TOYS ,1768,3567.78,228,145,2.035304347826087
21671,RED SPOT CERAMIC DRAWER KNOB,2748,3563.64,262,162,1.2959550561797752
22840,ROUND CAKE TIN VINTAGE RED,447,3553.4900000000002,230,182,8.00244635193133
23052,RECYCLED ACAPULCO MAT TURQUOISE,429,3539.25,204,140,8.25
22784,LANTERN CREAM GAZEBO ,706,3537.2200000000003,227,177,5.070762711864407
22834,HAND WARMER BABUSHKA DESIGN,2509,3530.9300000000003,263,187,1.9066788321167885
21172,PARTY METAL SIGN ,2421,3527.37,359,230,1.4922641509433963
72741,GRAND CHOCOLATECANDLE,2408,3491.6,216,175,1.4499999999999997
22595,GINGHAM HEART DECORATION,4092,3480.54,329,250,0.8607692307692307
22087,PAPER BUNTING WHITE LACE,1172,3457.4000000000005,192,138,2.95
22488,NATURAL SLATE RECTANGLE CHALKBOARD,2095,3453.7099999999996,294,204,1.6645454545454543
23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,2086,3446.8199999999997,293,218,1.6661311475409835
23169,CLASSIC GLASS COOKIE JAR,830,3442.1000000000004,222,179,4.1482222222222225
22992,REVOLVER WOODEN RULER ,1761,3440.49,247,194,1.9754474708171206
22271,FELTCRAFT DOLL ROSIE,1167,3436.7700000000004,244,175,2.979163346613546
84992,72 SWEETHEART FAIRY CAKE CASES,6230,3433.3,474,315,0.5631150793650793
23310,BUBBLEGUM RING ASSORTED,8147,3430.35,194,137,0.4326153846153846
22303,COFFEE MUG APPLES DESIGN,1342,3424.5099999999998,198,142,2.5620499999999997
23080,RED METAL BOX TOP SECRET,412,3424.14,196,141,8.374455445544555
20679,EDWARDIAN PARASOL RED,581,3421.9700000000003,223,126,5.972410714285714
22505,MEMO BOARD COTTAGE DESIGN,689,3416.3900000000003,242,176,4.973548387096774
23198,PANTRY MAGNETIC  SHOPPING LIST,2323,3412.6699999999996,360,251,1.488494623655914
84347,ROTATING SILVER ANGELS T-LIGHT HLDR,1299,3411.2599999999998,213,147,2.663290598290598
22158,3 HEARTS HANGING DECORATION RUSTIC,1154,3409.26,211,164,2.999818181818182
22356,CHARLOTTE BAG PINK POLKADOT,3956,3409.14,455,211,0.8704086021505376
23583,LUNCH BAG PAISLEY PARK  ,2065,3405.25,284,224,1.6493265993265993
22690,DOORMAT HOME SWEET HOME BLUE ,422,3402.04,221,170,8.081428571428571
21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,266,3392.51,189,152,12.798756476683938
22295,HEART FILIGREE DOVE LARGE,2053,3387.5699999999997,205,153,1.672056074766355
23012,GLASS APOTHECARY BOTTLE PERFUME,898,3359.44,193,149,3.8911111111111114
23082,SET 6 PAPER TABLE LANTERN HEARTS ,897,3352.71,210,172,3.745799086757991
23293,SET OF 12 FAIRY CAKE BAKING CASES,4043,3346.0099999999998,434,317,0.829009009009009
22895,SET OF 2 TEA TOWELS APPLE AND PEARS,1058,3342.7400000000002,225,157,3.2057758620689656
22904,CALENDAR PAPER CUT DESIGN,1126,3338.7400000000002,220,159,2.987533039647577
22654,DELUXE SEWING KIT ,547,3334.17,207,149,6.113062200956938
23118,PARISIENNE JEWELLERY DRAWER ,444,3330.0,205,144,7.5
22142,CHRISTMAS CRAFT WHITE FAIRY ,2265,3315.6899999999996,307,249,1.5057993730407522
71053,WHITE METAL LANTERN,895,3306.79,213,135,3.738177777777778
22791,T-LIGHT GLASS FLUTED ANTIQUE,2620,3295.57,202,169,1.2732692307692306
22297,HEART IVORY TRELLIS SMALL,2639,3294.47,207,150,1.2593577981651376
82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,365,3274.43,156,113,8.997701863354036
22970,LONDON BUS COFFEE MUG,1270,3238.5,224,163,2.55
23238,SET OF 4 KNICK KNACK TINS LONDON ,780,3237.0000000000005,197,139,4.15
21888,BINGO SET,851,3235.77,262,201,3.8483712121212124
23234,BISCUIT TIN VINTAGE CHRISTMAS,1107,3222.93,220,189,2.940224215246637
48188,DOORMAT WELCOME PUPPIES,396,3212.6,213,141,8.156822429906542
22485,SET OF 2 WOODEN MARKET CRATES,252,3209.4,138,127,12.736956521739131
21770,OPEN CLOSED METAL SIGN,647,3203.46,314,252,4.963596214511041
21932,SCANDINAVIAN PAISLEY PICNIC BAG,1802,3201.91,307,211,1.8531746031746033
48185,DOORMAT FAIRY CAKE,393,3198.39,189,122,8.221354166666666
22549,PICTURE DOMINOES,2164,3194.8399999999997,234,190,1.5266666666666666
21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",641,3190.4700000000003,200,134,5.005885167464115
21164,HOME SWEET HOME METAL SIGN ,1072,3158.3200000000006,234,162,2.947731092436975
22502,PICNIC BASKET WICKER SMALL,531,3155.5,185,148,5.9292105263157895
22636,CHILDS BREAKFAST SET CIRCUS PARADE,369,3136.5,162,130,8.5
84406B,CREAM CUPID HEARTS COAT HANGER,842,3130.7000000000003,208,121,3.824407582938389
22991,GIRAFFE WOODEN RULER,1550,3127.14,216,170,2.0673094170403585
22623,BOX OF VINTAGE JIGSAW BLOCKS ,546,3120.2700000000004,201,156,5.866551724137931
22631,CIRCUS PARADE LUNCH BOX ,1599,3120.23,232,162,1.9591596638655462
23240,SET OF 4 KNICK KNACK TINS DOILEY ,747,3100.05,147,125,4.15
22748,POPPY'S PLAYHOUSE KITCHEN,1469,3099.11,336,229,2.129250720461095
22634,CHILDS BREAKFAST SET SPACEBOY ,311,3094.45,167,134,9.95
22998,TRAVEL CARD WALLET KEEP CALM,7329,3087.8,427,215,0.4290867579908676
21912,VINTAGE SNAKES & LADDERS,807,3085.61,249,191,3.8677777777777775
22120,WELCOME  WOODEN BLOCK LETTERS,309,3075.27,147,108,9.951199999999998
84949,SILVER HANGING T-LIGHT HOLDER,1863,3073.95,220,157,1.65
84030E,ENGLISH ROSE HOT WATER BOTTLE,719,3071.91,249,185,4.3123938223938225
23229,VINTAGE DONKEY TAIL GAME ,814,3071.05,191,168,3.8276963350785342
20969,RED FLORAL FELTCRAFT SHOULDER BAG,812,3069.75,237,150,3.840125523012552
23571,TRADITIONAL NAUGHTS & CROSSES,1856,3062.3999999999996,214,194,1.65
85049E,SCANDINAVIAN REDS RIBBONS,2363,3049.34,329,244,1.2925806451612902
21156,RETROSPOT CHILDRENS APRON,1539,3047.47,265,195,2.0271535580524342
21877,HOME SWEET HOME MUG,2227,3045.47,279,165,1.4296491228070176
21094,SET/6 RED SPOTTY PAPER PLATES,3583,3044.6899999999996,290,172,0.8493856655290103
22649,STRAWBERRY FAIRY CAKE TEAPOT,615,3042.15,153,84,4.945625000000001
22979,PANTRY WASHING UP BRUSH,2084,3036.5199999999995,288,218,1.4995622895622895
84997B,CHILDRENS CUTLERY RETROSPOT RED ,731,3032.8100000000004,201,142,4.18686274509804
21430,SET/3 RED GINGHAM ROSE STORAGE BOX,808,3030.0,264,173,3.75
20979,36 PENCILS TUBE RED RETROSPOT,2419,3023.75,219,162,1.25
22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,8591,3020.6699999999996,457,340,0.4234177215189873
21933,PINK VINTAGE PAISLEY PICNIC BAG,1720,3015.36,272,192,1.8348056537102473
85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,378,3005.1,148,124,7.949999999999999
21623,VINTAGE UNION JACK MEMOBOARD,302,3004.8999999999996,181,132,9.95
23312,VINTAGE CHRISTMAS GIFT SACK,724,3004.6000000000004,172,153,4.15
23351,ROLL WRAP 50'S CHRISTMAS,2398,2997.5,261,234,1.25
22635,CHILDS BREAKFAST SET DOLLY GIRL ,300,2985.0,155,128,9.95
22605,WOODEN CROQUET GARDEN SET,197,2975.18,154,139,15.145
23013,GLASS APOTHECARY BOTTLE TONIC,794,2966.6400000000003,177,134,3.893240223463687
84947,ANTIQUE SILVER TEA GLASS ENGRAVED,2359,2962.2,216,154,1.286315789473684
23296,SET OF 6 TEA TIME BAKING CASES,2379,2961.99,297,234,1.2479139072847683
21892,TRADITIONAL WOODEN CATCH CUP GAME ,2314,2961.47,288,230,1.298724832214765
22898,CHILDRENS APRON APPLES DESIGN,1516,2957.18,265,197,1.9569372693726939
23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,789,2955.87,236,173,3.7485245901639344
23165,LARGE CERAMIC TOP STORAGE JAR,1802,2954.0999999999995,204,161,1.6461722488038275
22798,ANTIQUE GLASS DRESSING TABLE POT,995,2937.01,169,123,2.9954117647058824
21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,2603,2933.55,176,150,1.370939226519337
22381,TOY TIDY PINK POLKADOT,1389,2929.08,268,126,2.1444525547445257
23332,IVORY WICKER HEART LARGE,1768,2914.7999999999997,262,205,1.6492753623188405
21380,WOODEN HAPPY BIRTHDAY GARLAND,983,2914.05,208,133,2.9903791469194316
22745,POPPY'S PLAYHOUSE BEDROOM ,1380,2908.15,307,212,2.1192113564668773
23397,FOOT STOOL HOME SWEET HOME ,291,2895.45,165,134,9.95
23184,BULL DOG BOTTLE OPENER,574,2893.3,190,123,5.128333333333333
22637,PIGGY BANK RETROSPOT ,1141,2881.97,247,179,2.548844621513944
22151,PLACE SETTING WHITE HEART,6825,2877.39,270,170,0.4331046931407942
23154,SET OF 4 JAM JAR MAGNETS,1380,2872.4500000000003,194,130,2.0898557692307693
21390,FILIGRIS HEART WITH BUTTERFLY,2293,2861.97,162,115,1.2690058479532165
23569,TRADTIONAL ALPHABET STAMP SET,575,2846.25,156,140,4.95
20975,12 PENCILS SMALL TUBE RED RETROSPOT,4384,2843.6000000000004,299,227,0.6496732026143791
21259,VICTORIAN SEWING BOX SMALL ,476,2838.71,212,125,5.980420560747663
23050,RECYCLED ACAPULCO MAT GREEN,344,2838.0,162,110,8.25
22417,PACK OF 60 SPACEBOY CAKE CASES,5103,2809.2900000000004,388,263,0.5584039900249377
22333,RETROSPOT PARTY BAG + STICKER SET,1697,2803.33,223,158,1.6643859649122805
22274,FELTCRAFT DOLL EMILY,947,2803.05,223,166,2.9976521739130435
22668,PINK BABY BUNTING,945,2799.11,182,151,3.0114054054054056
22978,PANTRY ROLLING PIN,745,2797.46,171,139,3.7715697674418607
20970,PINK FLORAL FELTCRAFT SHOULDER BAG,747,2795.93,213,136,3.7933953488372096
21539,RED RETROSPOT BUTTER DISH,564,2791.8,192,113,4.95
84987,SET OF 36 TEATIME PAPER DOILIES,1920,2789.8799999999997,233,197,1.4687659574468084
22971,QUEENS GUARD COFFEE MUG,1093,2789.27,200,153,2.5597029702970295
22721,SET OF 3 CAKE TINS SKETCHBOOK,631,2777.17,235,176,4.844453781512605
22694,WICKER STAR ,1320,2769.0000000000005,296,225,2.0991803278688526
22964,3 PIECE SPACEBOY COOKIE CUTTER SET,1308,2763.0400000000004,283,209,2.142145328719723
21974,SET OF 36 PAISLEY FLOWER DOILIES,1892,2762.5099999999998,228,177,1.4951315789473683
23349,ROLL WRAP VINTAGE CHRISTMAS,2209,2761.25,237,206,1.25
22980,PANTRY SCRUBBING BRUSH,1665,2757.0899999999997,231,191,1.6847457627118643
23110,PARISIENNE KEY CABINET ,480,2753.6,207,154,5.746172248803828
22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,933,2752.3500000000004,181,168,2.95
21326,AGED GLASS SILVER T-LIGHT HOLDER,4232,2747.2000000000003,235,152,0.6495901639344263
22646,CERAMIC STRAWBERRY CAKE MONEY BANK,2235,2737.35,261,179,1.3989473684210527
23182,TOILET SIGN OCCUPIED OR VACANT,3270,2733.89,253,139,0.8781954887218045
16161P,WRAP ENGLISH ROSE ,6501,2730.42,245,187,0.42
21035,SET/2 RED RETROSPOT TEA TOWELS ,841,2721.91,203,141,3.323397129186603
21242,RED RETROSPOT PLATE ,1610,2720.9,205,142,1.69
22841,ROUND CAKE TIN VINTAGE GREEN,342,2720.7400000000002,187,149,8.014999999999999
23494,VINTAGE DOILY DELUXE SEWING KIT ,457,2719.15,163,136,5.95
22596,CHRISTMAS STAR WISH LIST CHALKBOARD,2486,2716.78,222,189,1.166359649122807
84997C,CHILDRENS CUTLERY POLKADOT BLUE,654,2714.1000000000004,185,137,4.15
84792,ENCHANTED BIRD COATHANGER 5 HOOK,583,2713.4300000000003,181,119,4.69429347826087
20676,RED RETROSPOT BOWL,2167,2712.38,268,175,1.2632481751824818
23129,HEART SHAPED HOLLY WREATH,630,2705.5800000000004,153,131,4.447647058823529
21871,SAVE THE PLANET MUG,1984,2702.3599999999997,253,128,1.3891472868217054
23350,ROLL WRAP VINTAGE SPOT ,2161,2701.25,240,200,1.25
22845,VINTAGE CREAM CAT FOOD CONTAINER,422,2698.0299999999997,221,149,6.43219730941704
85049A,TRADITIONAL CHRISTMAS RIBBONS,2091,2697.24,258,198,1.2954887218045115
22626,BLACK KITCHEN SCALES,316,2694.13,170,128,8.546994219653179
23215,JINGLE BELL HEART ANTIQUE SILVER,1271,2689.4,167,141,2.149421965317919
84692,BOX OF 24 COCKTAIL PARASOLS,6408,2682.67,363,209,0.4311229946524064
22751,FELTCRAFT PRINCESS OLIVIA DOLL,710,2673.02,233,172,3.811097046413502
23147,SINGLE ANTIQUE ROSE HOOK IVORY,1845,2672.85,250,170,1.4492156862745098
22302,COFFEE MUG PEARS  DESIGN,1046,2669.71,163,120,2.5646060606060606
22580,ADVENT CALENDAR GINGHAM SACK,438,2668.5800000000004,149,115,6.138079470198676
23241,TREASURE TIN GYMKHANA DESIGN,1280,2662.4,273,182,2.08
23191,BUNDLE OF 3 RETRO NOTE BOOKS,1600,2656.3999999999996,229,173,1.68402489626556
23275,SET OF 3 HANGING OWLS OLLIE BEAK,2110,2654.34,257,168,1.2937132352941176
20974,12 PENCILS SMALL TUBE SKULL,4094,2653.5,279,193,0.6493127147766323
22723,SET OF 6 HERB TINS SKETCHBOOK,755,2649.09,226,164,3.760854700854701
22301,COFFEE MUG CAT + BIRD DESIGN,1038,2646.8999999999996,167,116,2.55
23144,ZINC T-LIGHT HOLDER STARS SMALL,3178,2637.8599999999997,225,174,0.8426991150442478
84078A,SET/4 WHITE RETRO STORAGE CUBES ,66,2636.7000000000003,66,54,39.95
22926,IVORY GIANT GARDEN THERMOMETER,443,2635.85,175,135,5.95
23014,GLASS APOTHECARY BOTTLE ELIXIR,706,2635.38,156,119,3.919875
23306,SET OF 36 DOILIES PANTRY DESIGN,1813,2630.3199999999997,188,168,1.4577777777777776
23323,WHITE WICKER STAR ,1252,2626.2000000000003,265,208,2.099097472924188
23230,WRAP ALPHABET DESIGN,6250,2625.0,224,176,0.42
23112,PARISIENNE CURIO CABINET,350,2621.6,172,128,7.495086705202312
21137,BLACK RECORD COVER FRAME,692,2620.97,166,104,3.837294117647059
22900, SET 2 TEA TOWELS I LOVE LONDON ,852,2620.2000000000003,169,120,3.0522346368715083
22951,60 CAKE CASES DOLLY GIRL DESIGN,4727,2603.4100000000003,341,232,0.5669662921348315
23049,RECYCLED ACAPULCO MAT RED,315,2598.75,153,97,8.25
23354,6 GIFT TAGS 50'S CHRISTMAS ,3130,2597.8999999999996,260,234,0.83
22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,7813,2588.45,425,328,0.379752808988764
23091,ZINC HERB GARDEN CONTAINER,411,2587.38,177,148,6.3171351351351355
21558,SKULL LUNCH BOX WITH CUTLERY ,1014,2585.7,245,157,2.55
22938,CUPCAKE LACE PAPER SET 6,1319,2574.23,146,142,1.9647297297297295
23389,SPACEBOY MINI BACKPACK,620,2573.0,193,153,4.15
23210,WHITE ROCKING HORSE HAND PAINTED,2059,2568.71,148,113,1.2487037037037036
20682,RED RETROSPOT CHILDRENS UMBRELLA,780,2558.66,171,132,3.3286046511627907
23159,SET OF 5 PANCAKE DAY MAGNETS,1227,2554.21,173,110,2.091388888888889
23295,SET OF 12 MINI LOAF BAKING CASES,3075,2546.0899999999997,339,242,0.8290571428571427
21218,RED SPOTTY BISCUIT TIN,678,2532.2,168,118,3.8328070175438596
23109,PACK OF SIX LED TEA LIGHTS,871,2522.99,152,118,2.9264779874213835
23168,CLASSIC CAFE SUGAR DISPENSER,2138,2522.5099999999998,202,132,1.2354146341463415
22661,CHARLOTTE BAG DOLLY GIRL DESIGN,2985,2516.19,325,167,0.852356495468278
23158,SET OF 5 LUCKY CAT MAGNETS ,1194,2508.12,160,88,2.193888888888889
22892,SET OF SALT AND PEPPER TOADSTOOLS,2005,2506.25,189,112,1.25
23353,6 GIFT TAGS VINTAGE CHRISTMAS ,3007,2495.81,246,221,0.83
22089,PAPER BUNTING VINTAGE PAISLEY,844,2489.8,170,138,2.95
22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,1979,2482.26,158,83,1.2553333333333334
23393,HOME SWEET HOME CUSHION COVER ,661,2478.75,194,161,3.75
22900,SET 2 TEA TOWELS I LOVE LONDON ,761,2473.25,157,102,3.25
21497,FANCY FONTS BIRTHDAY WRAP,5875,2467.5,223,174,0.42
23083,SET 6 PAPER TABLE LANTERN STARS ,654,2460.01,157,130,3.790372670807453
22854,CREAM SWEETHEART EGG HOLDER,498,2459.5,140,118,4.945070422535212
21257,VICTORIAN SEWING BOX MEDIUM,307,2448.4900000000002,146,96,8.002972972972973
23329,DECORATIVE WICKER HEART LARGE,1484,2443.7999999999997,210,166,1.6491596638655461
22079,RIBBON REEL HEARTS DESIGN ,1465,2443.49,222,188,1.6999130434782608
21385,IVORY HANGING DECORATION  HEART,2868,2440.9199999999996,202,152,0.8608837209302326
23032,DRAWER KNOB CRACKLE GLAZE IVORY,1478,2438.7,167,109,1.65
22493,PAINT YOUR OWN CANVAS SET,1466,2438.58,170,122,1.706551724137931
22950,36 DOILIES VINTAGE CHRISTMAS,1685,2438.45,138,134,1.4485611510791367
23266,SET OF 3 WOODEN STOCKING DECORATION,1891,2438.39,272,200,1.3105084745762712
23130,MISTLETOE HEART WREATH GREEN,578,2431.82,154,130,4.257532467532468
82552,WASHROOM METAL SIGN,1674,2427.1699999999996,281,182,1.4626388888888888
22195,LARGE HEART MEASURING SPOONS,1427,2425.0699999999997,215,145,1.7382511210762333
22431,WATERING CAN BLUE ELEPHANT,1237,2423.0499999999997,260,155,1.983030303030303
22029,SPACEBOY BIRTHDAY CARD,5890,2421.74,382,233,0.42542857142857143
22972,CHILDREN'S SPACEBOY MUG,1463,2420.5099999999998,173,134,1.659265536723164
22890,NOVELTY BISCUITS CAKE STAND 3 TIER,241,2417.97,132,87,10.095072463768116
22962,JAM JAR WITH PINK LID,2937,2416.89,241,176,0.8483884297520661
21086,SET/6 RED SPOTTY PAPER CUPS,3697,2414.8100000000004,269,161,0.664
22508,DOORSTOP RETROSPOT HEART,632,2410.81,226,172,3.8467826086956523
23404,HOME SWEET HOME BLACKBOARD,489,2398.5800000000004,127,99,4.910078740157481
23480,MINI LIGHTS WOODLAND MUSHROOMS,639,2396.25,142,124,3.75
23188,VINTAGE  2 METER FOLDING RULER,1446,2388.4199999999996,149,126,1.6810526315789474
21868,POTTING SHED TEA MUG,1842,2379.06,224,149,1.342863436123348
22465,HANGING METAL STAR LANTERN,1581,2377.87,154,116,1.5387341772151897
22430,ENAMEL WATERING CAN CREAM,480,2374.6,157,129,4.945679012345679
23342,MINT DINER WALL CLOCK,279,2371.5,147,102,8.5
21499,BLUE POLKADOT WRAP,5675,2367.0,208,173,0.4189473684210526
22669,RED BABY BUNTING ,802,2365.9,160,136,2.95
22616,PACK OF 12 LONDON TISSUES ,7459,2355.6499999999996,347,191,0.3296685082872928
21937,STRAWBERRY   PICNIC BAG,797,2351.15,187,135,2.95
22180,RETROSPOT LAMP,236,2348.2,123,87,9.95
22219,LOVEBIRD HANGING DECORATION WHITE ,2772,2346.06,307,187,0.861375
21135,VICTORIAN  METAL POSTCARD SPRING,1388,2345.72,156,120,1.6899999999999997
21500,PINK POLKADOT WRAP ,5650,2345.0,209,161,0.4179904306220096
17003,BROCADE RING PURSE ,7399,2337.69,181,130,0.3303804347826087
22809,SET OF 6 T-LIGHTS SANTA,754,2335.0600000000004,160,131,3.155301204819277
22899,CHILDREN'S APRON DOLLY GIRL ,1101,2324.28,241,182,2.141598360655738
72760B,VINTAGE CREAM 3 BASKET CAKE STAND,233,2318.35,123,97,9.95
22045,SPACEBOY GIFT WRAP,5502,2310.84,202,145,0.41999999999999993
22212,FOUR HOOK  WHITE LOVEBIRDS,1104,2308.71,245,141,2.1115234375000003
85053,FRENCH ENAMEL CANDLEHOLDER,1093,2304.1600000000003,222,154,2.1483404255319147
23264,SET OF 3 WOODEN SLEIGH DECORATIONS,1761,2295.45,247,177,1.3227169811320754
22088,PAPER BUNTING COLOURED LACE,780,2295.0000000000005,145,107,2.947278911564626
23205,CHARLOTTE BAG VINTAGE ALPHABET ,2702,2290.72,305,188,0.8592556634304207
21890,S/6 WOODEN SKITTLES IN COTTON BAG,715,2290.51,167,140,3.249655172413793
23297,SET 40 HEART SHAPE PETIT FOUR CASES,1392,2290.3999999999996,123,112,1.6468
22061,LARGE CAKE STAND  HANGING STRAWBERY,283,2283.85,114,77,9.219565217391304
22432,WATERING CAN PINK BUNNY,1168,2279.7799999999997,222,154,1.9595614035087718
71477,COLOUR GLASS. STAR T-LIGHT HOLDER,645,2277.11,150,115,3.641842105263158
22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,1331,2276.5099999999998,198,163,1.7375728155339805
23146,TRIPLE HOOK ANTIQUE IVORY ROSE,693,2275.17,207,150,3.2881220657276997
22371,AIRLINE BAG VINTAGE TOKYO 78,519,2270.43,228,140,4.400042553191489
22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,763,2262.2100000000005,220,156,3.001402714932127
22896,PEG BAG APPLES DESIGN,880,2260.87,209,139,2.617570093457944
22300,COFFEE MUG DOG + BALL DESIGN,886,2259.2999999999997,137,95,2.55
22348,TEA BAG PLATE RED RETROSPOT,2639,2257.97,247,141,0.8685714285714285
21844,RED RETROSPOT MUG,776,2255.6000000000004,118,92,2.926666666666667
37449,CERAMIC CAKE STAND + HANGING CAKES,226,2248.7,129,91,9.95
22968,ROSE COTTAGE KEEPSAKE BOX ,225,2238.75,115,101,9.95
21746,SMALL RED RETROSPOT WINDMILL,1798,2238.66,170,112,1.2688953488372092
23100,SILVER BELLS TABLE DECORATION,1793,2236.21,208,177,1.2490322580645161
23239,SET OF 4 KNICK KNACK TINS POPPIES,577,2229.55,145,116,3.904901960784314
48129,DOORMAT TOPIARY,274,2229.46,156,109,8.180063694267515
23308,SET OF 60 VINTAGE LEAF CAKE CASES ,4047,2229.4100000000003,296,202,0.5673376623376624
22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,447,2224.33,133,111,5.036518518518519
23333,IVORY WICKER HEART MEDIUM,1785,2218.65,210,173,1.2481415929203539
21429,RED GINGHAM ROSE JEWELLERY BOX,1176,2218.2,210,143,1.8891705069124423
23407,SET OF 2 TRAYS HOME SWEET HOME,222,2208.8999999999996,116,102,9.95
23534,WALL ART STOP FOR TEA ,371,2203.85,141,126,5.945804195804196
23051,RECYCLED ACAPULCO MAT BLUE,267,2202.75,125,92,8.25
23570,TRADITIONAL PICK UP STICKS GAME ,1762,2202.5,229,201,1.25
22779,WOODEN OWLS LIGHT GARLAND ,515,2188.75,129,80,4.25
22746,POPPY'S PLAYHOUSE LIVINGROOM ,1031,2173.2200000000003,245,176,2.13248
23177,TREASURE ISLAND BOOK BOX,963,2166.75,207,172,2.25
21531,RED RETROSPOT SUGAR JAM BOWL,861,2165.85,193,135,2.5319095477386933
22794,SWEETHEART WIRE MAGAZINE RACK,272,2162.4,153,111,7.950000000000001
22489,PACK OF 12 TRADITIONAL CRAYONS,5066,2160.81,298,228,0.43589403973509927
23127,FELTCRAFT GIRL NICOLE KIT,434,2154.14,155,127,4.986962025316456
21745,GAOLERS KEYS DECORATIVE GARDEN ,569,2142.83,185,111,3.798042328042328
23236,STORAGE TIN VINTAGE DOILY ,729,2135.81,150,119,2.9980745341614905
23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS  ,1294,2134.3399999999997,173,141,1.6582758620689653
22965,3 TRADITIONAl BISCUIT CUTTERS  SET,1012,2131.82,197,165,2.1292
22839,3 TIER CAKE TIN GREEN AND CREAM,142,2131.38,115,94,15.148220338983052
23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,568,2130.0,137,117,3.75
48111,DOORMAT 3 SMILEY CATS,265,2129.25,141,91,8.033333333333333
23265,SET OF 3 WOODEN TREE DECORATIONS,1644,2127.46,245,180,1.316988847583643
22781,GUMBALL MAGAZINE RACK,274,2125.34,137,107,7.808913043478261
22435,SET OF 9 HEART SHAPED BALLOONS,1698,2122.64,196,149,1.2609313725490197
23156,SET OF 5 MINI GROCERY MAGNETS,1014,2110.46,171,113,2.101741573033708
23426,METAL SIGN DROP YOUR PANTS,740,2102.84,161,120,2.879757575757576
23163,REGENCY SUGAR TONGS,850,2093.54,115,90,2.475739130434783
22908,PACK OF 20 NAPKINS RED APPLES,2446,2089.24,297,206,0.8550649350649351
22670,FRENCH WC SIGN BLUE METAL,1670,2088.99,206,140,1.2655502392344498
22855,FINE WICKER HEART ,1668,2080.44,164,141,1.2488484848484849
22894,TABLECLOTH RED APPLES DESIGN ,214,2068.4,99,76,9.689
21876,POTTERING MUG,1916,2064.24,191,137,1.3934536082474227
23176,ABC TREASURE BOOK BOX ,912,2056.66,176,154,2.276033519553073
22838,3 TIER CAKE TIN RED AND CREAM,138,2055.2,106,96,15.016132075471699
23035,DRAWER KNOB CERAMIC IVORY,1411,2054.5899999999997,155,104,1.460314465408805
